station_code,station_name,observation_hour_local,pm25_ugm3,vn_aqi_pm25,pm25_source_used,vn_aqi_source_used,pm25_status,vn_aqi_status,pm25_method,vn_aqi_method,backup_station_code,snapshot_time_utc
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 11:00,27.03,57,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 12:00,20.48,49,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 13:00,21.95,46,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 14:00,22.98,46,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 15:00,20.85,44,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 16:00,15.10,37,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 17:00,17.84,36,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 18:00,20.61,39,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 19:00,21.65,41,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 20:00,24.14,45,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 21:00,28.23,50,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 22:00,21.18,46,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-12 23:00,20.19,44,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 00:00,15.21,37,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 01:00,22.55,41,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 02:00,18.06,39,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 03:00,30.31,50,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 04:00,23.61,48,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 05:00,23.26,47,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 06:00,17.38,41,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 07:00,28.09,49,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 08:00,21.51,46,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
HN_CCMT_KHITY3,"Số 46, phố Lưu Quang Vũ",2026-06-13 09:00,19.58,43,moitruongthudo,moitruongthudo,observed,reported,hourly_mean,reported_hourly_pm25_aqi,,2026-06-14T08:40:38.407831+00:00
