station_code,station_name,observation_hour_local,pm25_ugm3,vn_aqi_pm25,pm25_source_used,vn_aqi_source_used,pm25_status,vn_aqi_status,pm25_method,vn_aqi_method,backup_station_code,snapshot_time_utc
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 22:00,14.50,29,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 23:00,13.00,26,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 00:00,13.50,27,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 01:00,17.00,34,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 02:00,14.00,28,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 03:00,8.50,17,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 04:00,6.00,12,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 05:00,5.50,11,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 06:00,8.00,16,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 07:00,21.00,42,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 08:00,36.50,73,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 09:00,45.00,90,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 10:00,47.00,94,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 11:00,41.50,83,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 12:00,33.50,67,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 13:00,27.00,54,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 14:00,21.00,42,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-14 15:00,14.00,28,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
